_id,author_name,cover_type,name,num_page,price,provider,publisher,release_year,size,url,weight
629cf7ac56a95be487d011e1,Nhiều tác giả,Bìa mềm,POMath - Toán tư duy cho trẻ em 8 - 9 tuổi - Tập 2,100,109.000,MCBooks,NXB Đại Học Quốc Gia,2021, (cm),https://book365.vn/sach/1183644_pomath-toan-tu-duy-cho-tre.html,300 (g)
629cf7ac56a95be487d011e8,Phạm Trung Tình,Bìa mềm,Làm chủ kiến thức Ngữ văn 9 luyện thi vào 10 - Phần 2: Tiếng Việt - Tập làm văn - giá mới,204,105.000,MCBooks,NXB Hồng Đức,2020, (cm),https://book365.vn/sach/1183602_lam-chu-kien-thuc-ngu.html,300 (g)
629cf7ac56a95be487d011ed,"Chu Cẩm Thơ (chủ biên), Lưu Thanh Hà, Trịnh Thị Lộc, Doãn Thị Lương, Vũ Anh Tuấn",Bìa mềm,POMath - Toán tư duy cho trẻ em 4 - 6 tuổi - tập 3,96,99.000,MCBooks,NXB Đại Học Quốc Gia,2020, (cm),https://book365.vn/sach/1183596_pomath-toan-tu-duy-cho-tre.html,300 (g)
629cf7ac56a95be487d01200,Nhiều tác giả,Bìa mềm,Sống thật bao nhiêu hạnh phúc bấy nhiêu - I heart me,352,160.000,MCBooks,NXB Hồng Đức,2020,20x14x2 (cm),https://book365.vn/sach/1182696_song-that-bao-nhieu-hanh.html,500 (g)
629cf7ac56a95be487d01213,Đỗ Thị Hà Thơ,Bìa mềm,Nghiên cứu văn bản hương ước Choson thế kỷ XVII - XVIII và so sánh với hương ước Việt Nam cùng thời kỳ,,280.000,Nhà xuất bản Văn học,Nhà xuất bản Văn học,2021, (cm),https://book365.vn/sach/890196_nghien-cuu-van-ban-huong.html,0 (g)
629cf7ac56a95be487d0121b,Trần Đăng Khoa,Bìa mềm,Góc sân và khoảng trời,,50.000,Nhà xuất bản Văn học,Văn học,2022, (cm),https://book365.vn/sach/1155453_goc-san-va-khoang-troi.html,249 (g)
629cf7ac56a95be487d0123a,Tác giả: Thi Nại Am.  Hồ Viên Viên (biên soạn)  Người dịch: Vũ Bích Ngọc,Bìa mềm,Cùng bé khám phá tác phẩm kinh điển : Thủy Hử,163,99.000,Nhà xuất bản Văn học,Văn học,2019,20 x 20cm (cm),https://book365.vn/sach/102812_cung-be-kham-pha-tac-pham.html,150 (g)
629cf7ac56a95be487d01253,Nguyễn Khắc Lợi,Bìa mềm,Chỉ tại em thôi,,88.000,Nhà xuất bản Văn học,Nhà xuất bản Văn học,2021, (cm),https://book365.vn/sach/988970_chi-tai-em-thoi.html,200 (g)
629cf7ac56a95be487d01258,Tâm Như Thủy (Biên soạn),Bìa mềm,"Làm chủ cảm xúc, làm chủ cuộc đời",,88.000,Nhà xuất bản Văn học,Văn học,2022, (cm),https://book365.vn/sach/1155457_lam-chu-cam-xuc-lam-chu.html,268 (g)
629cf7ac56a95be487d0126c,Cổ Tây Ước,Bìa mềm,Bức thư bị lãng quên,,126.000,Nhà xuất bản Văn học,Văn học,2019, (cm),https://book365.vn/sach/1155711_buc-thu-bi-lang-quen.html,600 (g)
629cf7ac56a95be487d01281,David Niven,Bìa mềm,Bí Quyết Để Có Một Cuộc Sống Khỏe Mạnh,208,58.000,FIRST NEWS,Nhà Xuất Bản Tổng hợp TP.HCM,2017,25x20x4 (cm),https://book365.vn/sach/1108417_bi-quyet-de-co-mot-cuoc.html,400 (g)
629cf7ac56a95be487d010e7,Daniel Crosby,Bìa mềm,Nguyên Tắc của Thịnh Vượng,408,125.000,Công ty Cổ phần sách Bách Việt,Dân Trí,2019, (cm),https://book365.vn/sach/1079300_nguyen-tac-cua-thinh-vuong.html,600 (g)
629cf7ac56a95be487d010fd,Eckhart Tolle,Bìa mềm,HỢP NHẤT VỚI VŨ TRỤ (Bìa mềm),176,88.000,FIRST NEWS,NXB Tổng hợp TP.HCM,2022,25x20x3 (cm),https://book365.vn/sach/1027353_hop-nhat-voi-vu-tru-(bia.html,200 (g)
629cf7ac56a95be487d0110d,Chani Nicholas,Bìa mềm,Sách - Vì Sao Bạn Có Mặt Trên Đời,324,128.000,Công ty CP văn hóa Huy Hoàng,Dân Trí,2020,20.5x13.5x5 (cm),https://book365.vn/sach/408897_sach-vi-sao-ban-co-mat.html,500 (g)
629cf7ac56a95be487d01153,Alain Ruscio,Bìa mềm,Võ Nguyên Giáp - Một cuộc đời (Sách tham khảo) (Xuất bản lần thứ ba),132,30.000,Đánh giá gian hàng,Chính trị quốc gia Sự thật,2018, (cm),https://book365.vn/sach/1079397_vo-nguyen-giap-mot-cuoc.html,500 (g)
629cf7ac56a95be487d01168,Shizuku; Trương Thùy Dương dịch,Bìa mềm,100 mẫu nail xinh: hot trend cho cô nàng cá tính,128,68.000,Nhà xuất bản Phụ nữ Việt Nam,Phụ nữ,2021, (cm),https://book365.vn/sach/585249_100-mau-nail-xinh-hot-trend.html,300 (g)
629cf7ac56a95be487d01183,Thomas A. Freese,Bìa mềm,Người bán hàng giỏi phải bán mình trước,468,186.000,MCBooks,NXB Hồng Đức,2019,20x14x2 (cm),https://book365.vn/sach/1182769_nguoi-ban-hang-gioi-phai.html,500 (g)
629cf7ac56a95be487d0119a,Phạm Văn Chuyên - Đại học Xây dựng Hà Nội,Bìa mềm,Đo đạc giám sát thi công xây dựng công trình,142,74.000,Đánh giá gian hàng,Nhà xuất bản Xây dựng,2015, (cm),https://book365.vn/sach/512757_do-dac-giam-sat-thi-cong.html,213 (g)
629cf7ac56a95be487d011ca,The Windy,Tiếp tục,Từ điển Anh - Anh - Việt ( bìa vàng) Cứng 298k,1664,298.000,MCBooks,NXB Hồng Đức,,17x11x5 (cm),https://book365.vn/sach/1183888_tu-dien-anh-anh-viet.html,500 (g)
629cf7ac56a95be487d011e4,Nhiều tác giả,Bìa mềm,Làm chủ kiến thức Toán 9 ôn thi vào 10 - Phần Hình học,276,199.000,MCBooks,NXB Hồng Đức,2021, (cm),https://book365.vn/sach/1183633_lam-chu-kien-thuc-toan.html,300 (g)
629cf7ac56a95be487d011ea,"Chu Cẩm Thơ (chủ biên), Lưu Thanh Hà, Trịnh Thị Lộc, Doãn Thị Lương, Vũ Anh Tuấn",Bìa mềm,POMath - Toán tư duy cho trẻ em 4 - 6 tuổi - tập 6,100,99.000,MCBooks,NXB Đại Học Quốc Gia,2020, (cm),https://book365.vn/sach/1183621_pomath-toan-tu-duy-cho-tre.html,300 (g)
629cf7ac56a95be487d011f0,"Chu Cẩm Thơ (chủ biên), Lưu Thanh Hà, Trịnh Thị Lộc, Doãn Thị Lương, Vũ Anh Tuấn",Bìa mềm,POMath - Toán tư duy cho trẻ em 4 - 6 tuổi - tập 2,88,99.000,MCBooks,NXB Đại Học Quốc Gia,2020, (cm),https://book365.vn/sach/1183604_pomath-toan-tu-duy-cho-tre.html,300 (g)
629cf7ac56a95be487d011fa,Nguyễn Hiến Lê,Bìa mềm,Lịch sử văn minh Trung Hoa,404,177.000,MCBooks,NXB Hồng Đức,2018,20x14x2 (cm),https://book365.vn/sach/1182731_lich-su-van-minh-trung-hoa.html,500 (g)
629cf7ac56a95be487d011fc,Nguyễn Hiến Lê,Bìa mềm,Sử kí Tư Mã Thiên,656,204.000,MCBooks,NXB Hồng Đức,2018,20x14x2 (cm),https://book365.vn/sach/1182724_su-ki-tu-ma-thien.html,500 (g)
629cf7ac56a95be487d01205,Napoleon Hill,Bìa mềm,5 nguyên tắc vàng nghĩ giàu làm giàu - Đánh thức khao khát làm giàu trong bạn,140,76.000,MCBooks,NXB Hồng Đức,2019,20x14x2 (cm),https://book365.vn/sach/1182693_5-nguyen-tac-vang-nghi-giau.html,500 (g)
629cf7ac56a95be487d01218,Anatole France,Bìa mềm,Sách của bạn tôi,270,79.000,Nhà xuất bản Văn học,Văn học,2018,"13,5 x 20,5 (cm)",https://book365.vn/sach/29406_sach-cua-ban-toi.html,230 (g)
629cf7ac56a95be487d0122a,Đổng Tâm Khiết,Bìa mềm,Tâm lý học về sự lo âu,,129.000,Nhà xuất bản Văn học,Văn học,2022, (cm),https://book365.vn/sach/1155441_tam-ly-hoc-ve-su-lo-au.html,356 (g)
629cf7ac56a95be487d01239,Phạm Quốc Toàn,Bìa mềm,Khơi nguồn vàng trắng,,120.000,Nhà xuất bản Văn học,Nhà xuất bản Văn học,2021, (cm),https://book365.vn/sach/434930_khoi-nguon-vang-trang.html,0 (g)
629cf7ac56a95be487d0125b,Nguyễn Công Hoan,Bìa mềm,Tinh hoa văn chương Việt : Bước đường cùng - Nguyễn Công Hoan,203,68.000,Nhà xuất bản Văn học,Văn học,2019,"14,5 x 20,5cm (cm)",https://book365.vn/sach/102878_tinh-hoa-van-chuong-viet-.html,150 (g)
629cf7ac56a95be487d0125c,Hà Minh Đức,Bìa mềm,Cảm nghĩ về văn chương và thời cuộc,,120.000,Nhà xuất bản Văn học,Nhà xuất bản Văn học,2020, (cm),https://book365.vn/sach/434937_cam-nghi-ve-van-chuong.html,0 (g)
629cf7ac56a95be487d01268,Tô Tâm,Bìa mềm,"Thời gian bên trái, trần duyên bên phải",,178.000,Nhà xuất bản Văn học,Văn học,2021, (cm),https://book365.vn/sach/1155422_thoi-gian-ben-trai-tran.html,515 (g)
629cf7ac56a95be487d0126d,Tuệ Văn (dịch),Bìa mềm,Truyện cổ tích thế giới hay nhất - Cô bé bán diêm,,16.000,Nhà xuất bản Văn học,Văn học,2021, (cm),https://book365.vn/sach/1155487_truyen-co-tich-the-gioi.html,66 (g)
629cf7ac56a95be487d0127f,Jeremy Miller,Bìa mềm,"Brand Experience  – 12,5 nguyên tắc gắn kết khách hàng với thương hiệu",388,156.000,MCBooks,NXB Hồng Đức,2020,20x14x2 (cm),https://book365.vn/sach/1182822_brand-experience-–-125-nguyen.html,500 (g)
629cf7ac56a95be487d01284,Nhiều tác giả,Bìa mềm,Combo Chinh phục cơn hoảng loạn - Cuộc khủng hoảng kế tiếp - Thấu hiểu Marketing bệnh viện - B2B Con đường vươn ra thế giới - Bye Béo,2000,1.245.000,Wiselands,Nhiều NXB,2019, (cm),https://book365.vn/sach/1182340_combo-chinh-phuc-con-hoang.html,2000 (g)
629cf7ac56a95be487d01289,Lý Hiểu Kỳ,Bìa mềm,Giáo trình Hán ngữ Boya Trung cấp I – tập 1,222,138.000,MCBooks,NXB Hồng Đức,2018,27x19x1 (cm),https://book365.vn/sach/1182428_giao-trinh-han-ngu-boya-trung.html,500 (g)
629cf7ac56a95be487d0129e,Hanyu Jiaocheng,Bìa mềm,Giáo trình Hán ngữ 2 – tập 1 – Quyển Hạ,243,115.000,MCBooks,Đại học Quốc Gia Hà Nội,2019,27x19x1 (cm),https://book365.vn/sach/1182253_giao-trinh-han-ngu-2-–-tap.html,500 (g)
629cf7ac56a95be487d012ad,Lê Thị Hiệp,Bìa mềm,Bộ sách Tiếng Việt cho người nước ngoài Sơ cấp và Khám phá tiếng Việt hiện đại,426,612.000,Công ty TNHH Phát Triển Giáo Dục Quốc Tế Amain,Nhà xuất băn Thế Giới,, (cm),https://book365.vn/sach/1131801_bo-sach-tieng-viet-cho-nguoi.html,50 (g)
629cf7ac56a95be487d010f9,DK/ Nguyễn Việt Long,Bìa mềm,Các siêu sao trong thế giới động vật,256,250.000,Công ty CP Văn hóa Đông A,Dân trí,2021, (cm),https://book365.vn/sach/483005_cac-sieu-sao-trong-the-gioi.html,1200 (g)
629cf7ac56a95be487d01108,"Nguyễn Như Mai, Nguyễn Quốc Tín, Nguyễn Huy Thắng",Bìa mềm,Những vị vua trẻ trong sử Việt,288,70.000,NXB Kim Đồng,Kim Đồng,2020,"14,5x20,5 (cm)",https://book365.vn/sach/230014_nhung-vi-vua-tre-trong-su.html,330 (g)
629cf7ac56a95be487d01116,Per J Andersson,Bìa mềm,Đạp Xe Vì Tình Từ Ấn Sang Âu,360,108.000,FIRST NEWS,NXB Tổng Hợp TPHCM,,25x20x7 (cm),https://book365.vn/sach/1161572_dap-xe-vi-tinh-tu-an-sang.html,700 (g)
629cf7ac56a95be487d0111d,Nguyễn Bảo Minh - Lê Yến Ngọc,Bìa mềm,Sách: Toán Nâng Cao &amp; Bồi Dưỡng Học Sinh Giỏi Lớp 4,136,41.000,Minh Long Book,Đại Học Sư Phạm,2017, (cm),https://book365.vn/sach/1075407_sach-toan-nang-cao-boi.html,178 (g)
629cf7ac56a95be487d0112d,First News,Bìa mềm,Đừng Bao Giờ Từ Bỏ Ước Mơ,136,64.000,Wiselands,NXB Tổng Hợp TPHCM,2020, (cm),https://book365.vn/sach/1142636_dung-bao-gio-tu-bo-uoc.html,150 (g)
629cf7ac56a95be487d01139,Peter Drucker,Bìa mềm,Những Nguyên Lý Quản Trị Bất Biến Mọi Thời Đại,344,138.000,FIRST NEWS,NXB Tổng Hợp TPHCM,2020,25x20x4 (cm),https://book365.vn/sach/1108613_nhung-nguyen-ly-quan-tri.html,400 (g)
629cf7ac56a95be487d01157,Tác giả: Trương Vĩnh Ký - Người chú giải: Nguyễn Văn Sâm,Bìa mềm,Chuyện đời xưa,Tiếp tục,79.000,Wiselands,Tiếp tục,2020, (cm),https://book365.vn/sach/1158690_chuyen-doi-xua.html,500 (g)
629cf7ac56a95be487d0115a,Nhiều tác giả,Bìa mềm,Combo 3 Cuốn : Ai Lấy Miếng Pho Mát Của Tôi ? + Vị Giám Đốc Một Phút + Đào Thoát Khỏi Mê Cung (Tái Bản),,174.000,FIRST NEWS,NXB Tổng hợp TP.HCM,2020,25x20x5 (cm),https://book365.vn/sach/1029180_combo-3-cuon--ai-lay-mieng.html,600 (g)
629cf7ac56a95be487d0115d,Larry Berman,Bìa mềm,Điệp viên Hoàn Hảo X6 - Phạm Xuân Ẩn (BM),390,168.000,Wiselands,NXB Hồng Đức,2020, (cm),https://book365.vn/sach/1142634_diep-vien-hoan-hao-x6-.html,760 (g)
629cf7ac56a95be487d01170,Nakao Yusuke,Bìa mềm,OJT: Công cụ phát triển nguồn nhân lực kế thừa,158,90.000,MCBooks,NXB Hồng Đức,2021,20x14x2 (cm),https://book365.vn/sach/1182651_ojt-cong-cu-phat-trien-nguon.html,500 (g)
629cf7ac56a95be487d01175,Amano Masaru,Bìa mềm,KPT: Bí quyết xây dựng đội nhóm tự quản đạt hiệu suất cao,175,101.000,MCBooks,NXB Hồng Đức,2021,20x14x2 (cm),https://book365.vn/sach/1182657_kpt-bi-quyet-xay-dung-doi.html,500 (g)
629cf7ac56a95be487d0117b,Viện Nghiên cứu phát triển Phương Đông,Bìa mềm,Những biên bản cuối cùng tại Nhà Trắng: Phút sụp đổ của Việt Nam Cộng hòa,312,135.000,Đánh giá gian hàng,Chính trị Quốc gia - Sự thật,2019, (cm),https://book365.vn/sach/421969_nhung-bien-ban-cuoi-cung.html,455 (g)
629cf7ac56a95be487d0117e,Tập thể tác giả,Bìa mềm,Cơ sở máy CNC,268,108.000,Đánh giá gian hàng,Bách khoa Hà Nội,2019, (cm),https://book365.vn/sach/418084_co-so-may-cnc.html,370 (g)
629cf7ac56a95be487d01187,Nhiều tác giả,Bìa mềm,POMath - Toán tư duy cho trẻ em 10 - 11 tuổi - Tập 2,108,119.000,MCBooks,NXB Đại Học Quốc Gia,2021, (cm),https://book365.vn/sach/1183653_pomath-toan-tu-duy-cho-tre.html,300 (g)
629cf7ac56a95be487d011d1,The Windy,Bìa mềm,Từ điển Anh - Anh - Việt (bìa mềm) 198k,1664,198.000,MCBooks,NXB Hồng Đức,2019,17x11x5 (cm),https://book365.vn/sach/1183891_tu-dien-anh-anh-viet.html,500 (g)
629cf7ac56a95be487d011d9,Nhiều tác giả,Bìa mềm,Học nhanh nhớ lâu 1500 từ vựng tiếng Trung thông dụng-Ứng dụng sơ đồ tư duy trong giao tiếp và luyện thi HSK,236,168.000,MCBooks,NXB Hồng Đức,2020,21x14x1 (cm),https://book365.vn/sach/1183840_hoc-nhanh-nho-lau-1500-tu.html,500 (g)
629cf7ac56a95be487d011dc,Thu Trang,Bìa mềm,Tự học tiếng trung cho người mới bắt đầu,224,85.000,MCBooks,NXB Hồng Đức,2020,21x14x1 (cm),https://book365.vn/sach/1183833_tu-hoc-tieng-trung-cho-nguoi.html,500 (g)
629cf7ac56a95be487d011de,Nhiều tác giả,Bìa mềm,Làm chủ kiến thức Toán lớp 8 - Phần Đại số,260,189.000,MCBooks,NXB Hồng Đức,2021, (cm),https://book365.vn/sach/1183636_lam-chu-kien-thuc-toan.html,300 (g)
629cf7ac56a95be487d01219,Andrei Platonov,Bìa mềm,Bình minh niên thiếu mù sương,,200.000,Nhà xuất bản Văn học,Nhà xuất bản Văn học,2021, (cm),https://book365.vn/sach/989014_binh-minh-nien-thieu-mu-suong.html,500 (g)
629cf7ac56a95be487d0121a,Tâm Như Thủy (Biên soạn),Bìa mềm,"Kiểm soát cảm xúc, gặt hái thành công",,92.000,Nhà xuất bản Văn học,Văn học,2022, (cm),https://book365.vn/sach/1155461_kiem-soat-cam-xuc-gat.html,297 (g)
629cf7ac56a95be487d0124d,Đỗ Chu,Bìa mềm,Một loài chim trên sóng,197,50.000,Nhà xuất bản Văn học,Văn học,2016,"13,5 x 20,5 (cm)",https://book365.vn/sach/29259_mot-loai-chim-tren-song.html,200 (g)
629cf7ac56a95be487d01255,Xuân Sách,Bìa mềm,Đội du kích thiếu niên Đình Bảng,,85.000,Nhà xuất bản Văn học,Nhà xuất bản Văn học,2021, (cm),https://book365.vn/sach/434915_doi-du-kich-thieu-nien-dinh.html,0 (g)
629cf7ac56a95be487d0125d,An Trục Thảo,Bìa mềm,Cất khoảng trời vào túi áo,,99.000,Nhà xuất bản Văn học,Văn học,2021, (cm),https://book365.vn/sach/1155566_cat-khoang-troi-vao-tui.html,300 (g)
629cf7ac56a95be487d0125e,Jules Verne,Bìa mềm,Hành trình vào tâm trái đất,,115.000,Nhà xuất bản Văn học,Văn học,2022, (cm),https://book365.vn/sach/1155468_hanh-trinh-vao-tam-trai-dat.html,558 (g)
629cf7ac56a95be487d01271,Nguyễn Thu Huyền,Bìa mềm,5000 từ vựng tiếng Anh thông dụng nhất,520,99.000,MCBooks,NXB Hồng Đức,2020,15x10x1 (cm),https://book365.vn/sach/1183915_5000-tu-vung-tieng-anh-thong.html,500 (g)
629cf7ac56a95be487d01283,Og Mandino,Bìa mềm,Người Bán Hàng Vĩ Đại Nhất Thế Giới Tái Bản 2021,,148.000,FIRST NEWS,NXB Tổng Hợp TP.HCM,,25x20x4 (cm),https://book365.vn/sach/583866_nguoi-ban-hang-vi-dai.html,400 (g)
629cf7ac56a95be487d0128b,Lý Hiểu Kỳ,Bìa mềm,Sách Bài Tập Hán Ngữ Boya Sơ cấp 1,156,99.000,MCBooks,NXB Hồng Đức,2018,27x19x1 (cm),https://book365.vn/sach/1182429_sach-bai-tap-han-ngu-boya.html,500 (g)
629cf7ac56a95be487d01291,Nhiều tác giả,Bìa mềm,Giáo trình Tiếng Hàn tổng hợp dành cho người Việt Nam – Trung cấp 3 – Bản đen trắng (Phiên bản mới),321,168.000,MCBooks,Đại học Quốc Gia Hà Nội,2019,27x19x1 (cm),https://book365.vn/sach/1182297_giao-trinh-tieng-han-tong.html,500 (g)
629cf7ac56a95be487d01293,Nhiều tác giả,Bìa mềm,Tiếng Hàn Tổng hợp trung cấp 3 Sách bài tập,213,95.000,MCBooks,Đại học Quốc Gia Hà Nội,2019,27x19x1 (cm),https://book365.vn/sach/1182292_tieng-han-tong-hop-trung.html,500 (g)
629cf7ac56a95be487d0129c,Hanyu Jiaocheng,Bìa mềm,Giáo trình Hán ngữ 5 – Tập 3 – Quyển thượng,215,106.000,MCBooks,Đại học Quốc Gia Hà Nội,2019,27x19x1 (cm),https://book365.vn/sach/1182255_giao-trinh-han-ngu-5-–-tap.html,500 (g)
629cf7ac56a95be487d012ae,Buke Buke,Bìa mềm,Thắc mắc về vi khuẩn: Ai khiến vết thương tớ nhức nhối?,,25.000,NXB Kim Đồng,Kim Đồng,2021, (cm),https://book365.vn/sach/1146986_thac-mac-ve-vi-khuan-ai.html,80 (g)
629cf7ac56a95be487d012b3,Nhiều tác giả,Bìa mềm,Combo Quẳng gánh lo đi &amp; vui sống + Khi mọi điểm tựa đều mất (Bìa mềm),500,184.000,FIRST NEWS,NXB Tổng Hợp TPHCM,2021,25x20x5 (cm),https://book365.vn/sach/1117304_combo-quang-ganh-lo-di-vui.html,650 (g)
629cf7ac56a95be487d012cf,Đoàn Tử Diễn,Bìa mềm,Chuyện thời bao cấp (Tập 4) Quên và Nhớ,256,55.000,NXB Thông tấn xã Việt Nam,Thông Tấn,2020, (cm),https://book365.vn/sach/449127_chuyen-thoi-bao-cap-(tap.html,500 (g)
629cf7ac56a95be487d012dc,Nhiều tác giả,Bìa mềm,Chuyện thời bao cấp (Tập 1),269,45.000,NXB Thông tấn xã Việt Nam,Thông Tấn,2018, (cm),https://book365.vn/sach/449120_chuyen-thoi-bao-cap-(tap.html,500 (g)
629cf7ac56a95be487d012eb,Thông Tấn,Bìa mềm,Người Lào ở Việt Nam (Song ngữ Việt - Anh),186,290.000,NXB Thông tấn xã Việt Nam,Thông Tấn,2014, (cm),https://book365.vn/sach/449347_nguoi-lao-o-viet-nam-(song.html,800 (g)
629cf7ac56a95be487d01312,Oopsy,Bìa mềm,Sao nào tôi cứ là tôi đấy thì sao?,152,88.000,Zenbooks,Phụ Nữ,2019, (cm),https://book365.vn/sach/1174506_sao-nao-toi-cu-la-toi-day.html,500 (g)
629cf7ac56a95be487d01325,Hạo Thái,Bìa mềm,Hôm Ấy Cùng Nhìn Qua Ô Cửa Sổ Văn Phòng - Chúng Ta Đã Mỉm Cười,256,108.000,Zenbooks,Thanh Niên,2019, (cm),https://book365.vn/sach/1174472_hom-ay-cung-nhin-qua-o-cua.html,500 (g)
629cf7ac56a95be487d0133b,Diệp Lạc Vô Tâm,Bìa mềm,Sói và dương cầm (T2),384,108.000,Nhà xuất bản Văn học,Văn học,2019,"14,5 x 20,5cm (cm)",https://book365.vn/sach/132973_soi-va-duong-cam-(t2).html,360 (g)
629cf7ac56a95be487d01342,Vương Hiểu Lỗi,Bìa mềm,Tào Tháo tập 5,685,199.000,Nhà xuất bản Văn học,Văn học,2018,"14,5cm x 20,5cm (cm)",https://book365.vn/sach/133036_tao-thao-tap-5.html,600 (g)
629cf7ac56a95be487d0134d,Đặng Thiên Sơn,Bìa mềm,Vitamin cho tâm hồn : Quê hương yêu dấu,187,60.000,Nhà xuất bản Văn học,Văn học,2019,"13,5cm x 20,5cm (cm)",https://book365.vn/sach/133357_vitamin-cho-tam-hon--que-huong.html,180 (g)
629cf7ac56a95be487d01352,Thương Thái Vi ( Greenrosetq dịch),Bìa mềm,Bến xe,,76.000,Nhà xuất bản Văn học,Nhà xuất bản Văn học,2021, (cm),https://book365.vn/sach/425276_ben-xe.html,0 (g)
629cf7ac56a95be487d01353,Nhiều tác giả ( Tuệ Văn dịch),Bìa mềm,Chuyện kể hằng đêm - Cô bé lọ lem,,16.000,Nhà xuất bản Văn học,Nhà xuất bản Văn học,2021, (cm),https://book365.vn/sach/420996_chuyen-ke-hang-dem-co.html,0 (g)
629cf7ac56a95be487d01355,Lưu Đồng ( Nguyễn Thảo Nguyên dịch),Bìa mềm,Một mình rồi cũng ổn thôi,,119.000,Nhà xuất bản Văn học,Nhà xuất bản Văn học,2021, (cm),https://book365.vn/sach/425709_mot-minh-roi-cung-on-thoi.html,0 (g)
629cf7ac56a95be487d01375,Trần Thiên Thị,Bìa mềm,Gã bù nhìn đi tìm thân thích,,120.000,Nhà xuất bản Văn học,Văn học,2020, (cm),https://book365.vn/sach/1155523_ga-bu-nhin-di-tim-than-thich.html,300 (g)
629cf7ac56a95be487d01376,Phan Minh Hồng - Mai Thái Lộc,Bìa mềm,Thể xác và tâm hồn 2,,158.000,Nhà xuất bản Văn học,Văn học,2021, (cm),https://book365.vn/sach/1155518_the-xac-va-tam-hon-2.html,500 (g)
629cf7ac56a95be487d013a3,Donato Carisi,Bìa mềm,Kẻ nhắc tuồng,416,155.000,Nhà xuất bản Phụ nữ Việt Nam,Nhà xuất bản Phụ nữ VN,2022,23.5x15.5x2 (cm),https://book365.vn/sach/1173645_ke-nhac-tuong.html,700 (g)
629cf7ac56a95be487d013aa,Đinh Đức Hiền - Nguyễn Thành Đạt - Lê Hồng Phong,Bìa mềm,Mẹo giải nhanh các dạng bài vận dụng và vận dụng cao môn Lí – Hóa – Sinh,492,225.000,Hocmaibook,NXB ĐH Quốc Gia,, (cm),https://book365.vn/sach/1106249_meo-giai-nhanh-cac-dang.html,800 (g)
629cf7ac56a95be487d013c0,Chủ biên: Nguyễn Thành Công Tham gia:  - Đinh Đức Hiền - Nguyễn Thị Nga,Bìa mềm,PENBOOK – Luyện đề thi tốt nghiệp THPT môn Sinh học,372,225.000,Hocmaibook,NXB ĐH Quốc Gia,, (cm),https://book365.vn/sach/1110146_penbook-–-luyen-de-thi-tot.html,800 (g)
629cf7ac56a95be487d013ce,"Steven Moffat, Mark Gatiss",Bìa mềm,Sherlock - A Study In Pink,,258.000,Công ty sách CDIMEX,Penguin RandomHouse Ltd,2017, (cm),https://book365.vn/sach/1144301_sherlock-a-study-in-pink.html,320 (g)
629cf7ac56a95be487d01434,William Shakespeare,Bìa mềm,King Lear Level 3,,100.000,Công ty sách CDIMEX,Pearson Education,2011, (cm),https://book365.vn/sach/1144067_king-lear-level-3.html,504 (g)
629cf7ac56a95be487d01438,Sue Mohamed,Bìa mềm,Smile (New Ed.) 6: Student Book Pack,,100.000,Công ty sách CDIMEX,MacMillan,2004, (cm),https://book365.vn/sach/1144325_smile-(new-ed)-6-student-book.html,235 (g)
629cf7ac56a95be487d01445,H. Wells,Bìa mềm,The Time Machine Level 4,,120.000,Công ty sách CDIMEX,Pearson Education,2017, (cm),https://book365.vn/sach/1144599_the-time-machine-level-4.html,80 (g)
629cf7ac56a95be487d01454,Maggie Harcourt,Bìa mềm,Theatrical,,206.000,Công ty sách CDIMEX,Usborne Publishing Ltd,2018, (cm),https://book365.vn/sach/1144629_theatrical.html,420 (g)
629cf7ac56a95be487d0145c,Peter Foreman,Bìa mềm,Oxford Bookworms Library (3 Ed.) 2: the Mystery of allegra Audio CD Pack,,88.000,Công ty sách CDIMEX,Oxford University Press,2007, (cm),https://book365.vn/sach/1144249_oxford-bookworms-library-(3-ed).html,90 (g)
629cf7ac56a95be487d0145f,Maeve Binchy,Bìa mềm,Evening Class Level 4,,100.000,Công ty sách CDIMEX,Pearson Education,2008, (cm),https://book365.vn/sach/1143943_evening-class-level-4.html,264 (g)
629cf7ac56a95be487d01473,Robert Ludlum,Bìa mềm,The Bourne Identity Level 4,,120.000,Công ty sách CDIMEX,Pearson Education,2011, (cm),https://book365.vn/sach/1144411_the-bourne-identity-level-4.html,120 (g)
629cf7ac56a95be487d0148b,"Philip Prowse, Judy Garton-Sprenger",Bìa mềm,Inspiration 4: Student Book,,100.000,Công ty sách CDIMEX,MacMillan,2007, (cm),https://book365.vn/sach/1144029_inspiration-4-student-book.html,432 (g)
629cf7ac56a95be487d01496,Rose Hall,Bìa mềm,Nature Journal,,181.000,Công ty sách CDIMEX,Usborne Publishing Ltd,2018, (cm),https://book365.vn/sach/1144195_nature-journal.html,819 (g)
629cf7ac56a95be487d012d5,Báo tin tức (TTXVN),Bìa mềm,"Hồ sơ mật (Tập 4) ""Bán Mình""",304,65.000,NXB Thông tấn xã Việt Nam,Thông Tấn,2019, (cm),https://book365.vn/sach/449360_ho-so-mat-(tap-4)-ban.html,350 (g)
629cf7ac56a95be487d01318,James Biết Tuốt,Bìa mềm,"Ngay bây giờ, trực giác sẽ giúp bạn sắc bén",232,108.000,Zenbooks,Thanh Niên,2019, (cm),https://book365.vn/sach/1174497_ngay-bay-gio-truc-giac-se.html,500 (g)
